state,state_abbr,year,resident_population,real_gdp_millions_chained_2017_dollars,real_gdp_per_capita_chained_2017_dollars,gini_index,activity_rate_percent,land_area_sqmi_2020,population_density_per_sqmi,S_HAWES_COMPTON_socap_ma,S_CEV_formal_volunteering,S_CEV_organizational_membership,S_CEV_charitable_giving,S_CEV_informal_helping,S_CEV_talking_with_friends_and_family,S_CEV_talking_with_neighbors,S_CEV_learning_about_issues,S_CEV_discussing_issues_with_friends_and_family,S_CEV_discussing_issues_with_neighbors,S_CEV_posting_views_online,S_CEV_voting_in_local_elections,S_CEV_contacting_public_officials,S_CEV_donating_to_a_political_cause,S_CEV_attending_public_meetings,S_CEV_taking_action_with_neighbors,S_CEV_buycotting_or_boycotting,S_CEV_employer_promotes_volunteering,S_source_hawes_compton,S_source_cev,S_observed_any,S_series_note,st,democracy_mcmc,democracy_mcmc_sd,democracy_mcmc_se,democracy_additive
New Mexico,NM,2020,2118488,97622.4,46081.167323,,55.9,121312.7425879337,17.463029479070688,,,,,,,,,,,,,,,,,,,0,0,0,,NM,0.914595300289884,0.286147655832679,0.00286147655832679,2.23784449328329
New Mexico,NM,2021,2116950,100917.6,47671.225112,0.4861,56.3,121312.7425879337,17.450351503392366,,0.19674798,0.20312318,0.44313866,0.46188433,0.9815966,0.60889322,0.83718454,0.66032022,0.24750775,0.20710486,0.54351447,0.09074703,0.12486175,0.08244639,0.13581958,0.20756494,0.34551779,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,NM,0.912420124324238,0.286061430661011,0.00286061430661011,2.23784449328329
New Mexico,NM,2022,2113476,103301.6,48877.583658,0.4796,56.5,121312.7425879337,17.421714775494785,,,,,,,,,,,,,,,,,,,0,0,0,,NM,0.820702145291773,0.284856656525958,0.00284856656525958,2.19978469608229
New Mexico,NM,2023,2114371,110323.7,52178.023630,0.4771,57.3,121312.7425879337,17.42909240113334,,0.2025419,0.1908333,0.3737651,0.4769614,0.988205,0.6130272,0.8010169,0.6500532,0.2419373,0.2046279,0.5399778,0.0925307,0.0645885,0.0912288,0.1378476,0.1875549,0.3749662,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,NM,0.838545203384749,0.285339939498496,0.00285339939498496,2.31444017136877
New York,NY,2000,19001780,1217036.4,64048.547031,,62.8,47123.58345350337,403.23291667215784,-0.48124006,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,-0.582624272522386,0.287175798573818,0.00287175798573819,-1.25177852890289
New York,NY,2001,19082838,1240755.2,65019.427404,,62.3,47123.58345350337,404.9530320381715,-0.3428209,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,-0.577804599975791,0.284876251984197,0.00284876251984197,-1.24973485853044
New York,NY,2002,19137800,1228580.8,64196.553418,,63.1,47123.58345350337,406.11936948477575,-0.33825877,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,-0.607430671354456,0.287149683732073,0.00287149683732073,-1.20746830129678
New York,NY,2003,19175939,1236563.1,64485.139424,,62.6,47123.58345350337,406.9287094628704,-0.29822472,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,-0.616339597545521,0.287750340513165,0.00287750340513165,-1.25008724839564
New York,NY,2004,19171567,1269433.1,66214.363176,,62.8,47123.58345350337,406.83593213823605,-0.374484,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,-0.455897113115846,0.288275491543487,0.00288275491543487,-1.12206007459699
New York,NY,2005,19132610,1301438.0,68021.979228,,63.0,47123.58345350337,406.00923354816723,-0.41002175,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,-0.457132730893319,0.288692814230442,0.00288692814230442,-1.12248649351956
New York,NY,2006,19104631,1339568.5,70117.475705,0.495,63.1,47123.58345350337,405.415496867942,-0.48349676,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,-0.631379276183265,0.285041504540912,0.00285041504540912,-1.48786252950462
New York,NY,2007,19132335,1353798.9,70759.732150,0.5,62.6,47123.58345350337,406.00339782898277,-0.4722245,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,-0.54765127244491,0.285846366404881,0.00285846366404881,-1.26717051365487
New York,NY,2008,19212436,1328095.7,69126.876987,0.503,63.2,47123.58345350337,407.70320489223457,-0.370304,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,-0.0687446367346394,0.286008317139728,0.00286008317139728,-1.1906504546081
New York,NY,2009,19307066,1379504.6,71450.763156,0.502,63.1,47123.58345350337,409.71132891559904,-0.11884115,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,-0.0601895249952378,0.283890190484749,0.00283890190484749,-1.09827130521606
New York,NY,2010,19420354,1431624.0,73717.708750,0.499,62.6,47123.58345350337,412.11539057003114,-0.07471633,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NY,0.078819181965721,0.285770511599504,0.00285770511599504,-0.897173755648552
New York,NY,2011,19602134,1440346.8,73479.081410,0.5033,61.6,47123.58345350337,415.9729070549428,,,,,,,,,,,,,,,,,,,0,0,0,,NY,0.0828467180577405,0.288805108501374,0.00288805108501374,-0.896856177870303
New York,NY,2012,19758616,1496280.1,75727.981150,0.5009,61.7,47123.58345350337,419.2935798164785,,,,,,,,,,,,,,,,,,,0,0,0,,NY,0.232424095594645,0.282348179803025,0.00282348179803025,-0.436227889216467
New York,NY,2013,19892558,1501818.0,75496.474611,0.5098,61.6,47123.58345350337,422.1359358128589,,,,,,,,,,,,,,,,,,,0,0,0,,NY,0.220041027485719,0.288089925664756,0.00288089925664756,-0.471124621318089
New York,NY,2014,20001317,1535375.9,76763.740108,0.5111,60.7,47123.58345350337,424.4438884775223,,,,,,,,,,,,,,,,,,,0,0,0,,NY,0.215167718641046,0.281715872744573,0.00281715872744573,-0.180377629546542
New York,NY,2015,20087023,1565835.2,77952.576646,0.5138,60.7,47123.58345350337,426.26263810815186,,,,,,,,,,,,,,,,,,,0,0,0,,NY,0.214411848392438,0.284071851517018,0.00284071851517018,-0.180377629546542
New York,NY,2016,20148134,1590567.8,78943.677861,0.5129,60.6,47123.58345350337,427.55946223572056,,,,,,,,,,,,,,,,,,,0,0,0,,NY,0.411220092359893,0.280479456699152,0.00280479456699152,-0.0744302102676134
New York,NY,2017,20187407,1624800.7,80485.854374,0.5157,60.8,47123.58345350337,428.3928665976522,,0.2528168,0.25816271,0.48389429,0.4527826,0.96665927,0.73939847,0.855072,0.7219647,0.3622894,0.2392143,0.4506881,0.1069947,0.1325347,0.1218112,0.2097878,0.1111442,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,NY,0.408985674362553,0.281951012266079,0.00281951012266079,-0.0744302102676134
New York,NY,2018,20219472,1665186.8,82355.602560,0.513,60.6,47123.58345350337,429.0733114545599,,,,,,,,,,,,,,,,,,,0,0,0,,NY,0.413140267579681,0.287347088307504,0.00287347088307504,-0.0442205248672958
New York,NY,2019,20220321,1704364.3,84289.675718,0.5149,60.7,47123.58345350337,429.09132791124216,,0.22652851,0.21990095,0.45360457,0.44584969,0.97605481,0.67127917,0.84723699,0.68008395,0.27902682,0.18350259,0.51575567,0.07184894,0.08220932,0.08809593,0.18442125,0.11894185,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,NY,0.507601687678311,0.283440554346346,0.00283440554346346,0.529056851565091
New York,NY,2020,20104710,1656784.8,82407.793995,,59.1,47123.58345350337,426.6379703452991,,,,,,,,,,,,,,,,,,,0,0,0,,NY,0.586535822527896,0.284870840588161,0.00284870840588161,1.04573961173817
New York,NY,2021,19854526,1736222.3,87447.179550,0.514,59.5,47123.58345350337,421.3288664600469,,0.21718866,0.24035216,0.47662515,0.45147087,0.96226142,0.67676699,0.86153251,0.70463536,0.3280468,0.20032793,0.55683174,0.10176432,0.12445267,0.08595312,0.20376996,0.17385941,0.30185951,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,NY,0.641484260666957,0.286813536935293,0.00286813536935293,1.27505056231112
New York,NY,2022,19673200,1765102.1,89721.148568,0.5208,60.3,47123.58345350337,417.4809842169889,,,,,,,,,,,,,,,,,,,0,0,0,,NY,0.656313584909294,0.283593775662837,0.00283593775662837,1.25097274486449
New York,NY,2023,19571216,1791210.7,91522.708655,0.5157,61.0,47123.58345350337,415.3168024522335,,0.2550391,0.2394091,0.4399939,0.5100803,0.9604568,0.7136781,0.8398138,0.7237164,0.3216264,0.1857922,0.5222987,0.0750862,0.0854178,0.0946931,0.241832,0.1601508,0.3922215,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,NY,0.653386401504018,0.284211499066523,0.00284211499066523,1.25097274486449
North Carolina,NC,2000,8081614,384115.3,47529.528136,,67.5,48623.013077331336,166.20965029762317,-0.4601851,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.392556656237743,0.280364652304175,0.00280364652304175,1.00770271929314
North Carolina,NC,2001,8210122,387433.9,47189.785974,,67.5,48623.013077331336,168.8525963403873,-0.6034974,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.385505077959885,0.284402870523674,0.00284402870523674,1.04258356745049
North Carolina,NC,2002,8326201,393685.9,47282.776383,,66.6,48623.013077331336,171.23992268347888,-0.645136,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.605894106872003,0.28334718325636,0.0028334718325636,1.11331712827352
North Carolina,NC,2003,8422501,404582.5,48035.909999,,67.0,48623.013077331336,173.22046633771194,-0.39129576,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.620056726482361,0.283930794720213,0.00283930794720213,1.18417954351018
North Carolina,NC,2004,8553152,420579.4,49172.445433,,66.2,48623.013077331336,175.9074861608605,-0.6956486,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.922529047662778,0.284564515650834,0.00284564515650834,1.37683579697239
North Carolina,NC,2005,8705407,442305.6,50808.147166,,65.9,48623.013077331336,179.03882234025048,-0.8149792,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.931768069967509,0.28505199759545,0.0028505199759545,1.42180834094701
North Carolina,NC,2006,8917270,470663.9,52781.165088,0.458,66.1,48623.013077331336,183.39608007874247,-1.235501,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.892541469162468,0.283879796559449,0.00283879796559449,1.26681717834766
North Carolina,NC,2007,9118037,477920.8,52414.878334,0.465,65.6,48623.013077331336,187.52513311954633,-1.1269634,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.945293005998737,0.288508804696196,0.00288508804696196,1.52016758972424
North Carolina,NC,2008,9309449,492688.8,52923.518889,0.463,65.1,48623.013077331336,191.46178755302566,-0.99793184,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.844651075804731,0.2831942803126,0.002831942803126,1.36977491202665
North Carolina,NC,2009,9449566,473610.5,50119.815026,0.464,64.6,48623.013077331336,194.3434888531313,-0.711547,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.863644340808455,0.286913643325826,0.00286913643325826,1.41756774651889
North Carolina,NC,2010,9571037,482030.4,50363.445466,0.464,63.5,48623.013077331336,196.84170918774547,-0.66248596,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,NC,0.773424155537334,0.280798242525599,0.00280798242525599,1.21947339494294
North Carolina,NC,2011,9641131,484200.3,50222.354618,0.4716,62.8,48623.013077331336,198.28328994475288,,,,,,,,,,,,,,,,,,,0,0,0,,NC,0.7614479575212,0.285028512617256,0.00285028512617256,1.23378488013902
North Carolina,NC,2012,9719755,488126.5,50220.041555,0.4691,62.9,48623.013077331336,199.90030203478838,,,,,,,,,,,,,,,,,,,0,0,0,,NC,-1.87918415675868,0.285897313001368,0.00285897313001368,-0.177329019027295
North Carolina,NC,2013,9800429,497456.6,50758.655565,0.4765,61.9,48623.013077331336,201.55947523065132,,,,,,,,,,,,,,,,,,,0,0,0,,NC,-2.13413242221357,0.286207800949258,0.00286207800949258,-0.816673541287074
North Carolina,NC,2014,9876774,509782.4,51614.261904,0.4748,61.1,48623.013077331336,203.12961651084262,,,,,,,,,,,,,,,,,,,0,0,0,,NC,-2.28572255918982,0.285265836584151,0.00285265836584151,-0.856536393185613
North Carolina,NC,2015,9962464,525229.1,52720.802805,0.4776,61.1,48623.013077331336,204.89195073442758,,,,,,,,,,,,,,,,,,,0,0,0,,NC,-2.28940226726328,0.289382230137955,0.00289382230137955,-0.856536393185613
North Carolina,NC,2016,10072775,536308.5,53243.371365,0.478,61.2,48623.013077331336,207.16065012219605,,,,,,,,,,,,,,,,,,,0,0,0,,NC,-1.8583173072916,0.287893182631654,0.00287893182631654,-0.786787301470363
North Carolina,NC,2017,10172498,546810.1,53753.768248,0.4763,61.4,48623.013077331336,209.21159253996433,,0.35051712,0.32228469,0.54684498,0.53669804,0.97268254,0.74797169,0.8829354,0.7309299,0.3461189,0.1957815,0.5938,0.1091805,0.0783319,0.0999095,0.2492981,0.1442038,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,NC,-1.72700338819027,0.286172052686786,0.00286172052686786,-0.557476350897409
North Carolina,NC,2018,10273864,556573.7,54173.746119,0.4782,61.2,48623.013077331336,211.29632554157376,,,,,,,,,,,,,,,,,,,0,0,0,,NC,-1.18120205731783,0.284945734763959,0.00284945734763959,-0.00861667551425341
North Carolina,NC,2019,10369657,567975.0,54772.785638,0.4743,61.5,48623.013077331336,213.26644203451195,,0.3038213,0.26073795,0.49899212,0.48654672,0.9674202,0.67520113,0.8147749,0.64105203,0.27576665,0.14443646,0.49430739,0.08296738,0.06329279,0.08089007,0.21950543,0.10415863,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,NC,-1.149063333754,0.289436138144221,0.00289436138144221,0.220694275058701
North Carolina,NC,2020,10453812,564504.4,53999.861486,,59.0,48623.013077331336,214.9972068447091,,,,,,,,,,,,,,,,,,,0,0,0,,NC,-0.164758625800075,0.28494334220448,0.0028494334220448,1.24039484248405
North Carolina,NC,2021,10567100,600217.3,56800.569693,0.4801,59.5,48623.013077331336,217.32713238469617,,0.2282671,0.24778925,0.47601488,0.48425029,0.97749516,0.68886905,0.81617164,0.69406903,0.30371981,0.18328516,0.59252708,0.0663124,0.06915701,0.06227292,0.19555747,0.16110736,0.37244956,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,NC,-0.24432942024195,0.286381705128617,0.00286381705128617,1.0110838919111
North Carolina,NC,2022,10695965,619537.2,57922.515640,0.4768,61.4,48623.013077331336,219.97742062979216,,,,,,,,,,,,,,,,,,,0,0,0,,NC,-0.172707591194268,0.285637107117174,0.00285637107117174,1.3173772727915
North Carolina,NC,2023,10835491,638067.3,58886.791563,0.4732,61.2,48623.013077331336,222.84696719158367,,0.2488197,0.2075656,0.4644727,0.4926466,0.9592662,0.6719733,0.8151438,0.6206004,0.2595355,0.1403145,0.4992506,0.0687617,0.0629452,0.0858877,0.2330959,0.1908364,0.3814309,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,NC,-0.307232635635877,0.284158477397303,0.00284158477397303,1.08806632221854
North Dakota,ND,2000,642023,24990.2,38924.150692,,70.8,68995.85995621323,9.305239479694091,0.47298247,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,1.05892240158716,0.286157599667782,0.00286157599667782,1.30865317887292
North Dakota,ND,2001,639062,25329.8,39635.903872,,70.9,68995.85995621323,9.26232386125149,0.49062276,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,1.05584175881222,0.285093640126347,0.00285093640126347,1.31044576055185
North Dakota,ND,2002,638168,26592.1,41669.435008,,70.9,68995.85995621323,9.249366562066186,0.386986,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,1.45936684200559,0.285290184090793,0.00285290184090793,1.53435907054247
North Dakota,ND,2003,638817,28326.7,44342.432966,,71.6,68995.85995621323,9.258772923555293,1.4730353,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,1.37701139492326,0.282124438815075,0.00282124438815075,1.30972261627481
North Dakota,ND,2004,644705,28636.2,44417.524294,,72.3,68995.85995621323,9.344111377250004,0.38307875,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,1.17426221307765,0.288856652530676,0.00288856652530676,1.17374968193727
North Dakota,ND,2005,646089,29629.0,45859.007041,,72.5,68995.85995621323,9.364170551827701,0.18834068,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,1.1683848054824,0.285181652835976,0.00285181652835976,1.16905617430238
North Dakota,ND,2006,649422,30911.4,47598.325896,0.434,73.3,68995.85995621323,9.412477798119221,-0.50083214,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,1.27200416541927,0.283771550040872,0.00283771550040872,1.45115463682976
North Dakota,ND,2007,652822,32529.0,49828.283973,0.44,73.9,68995.85995621323,9.461756117168475,0.09975389,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,1.19087837625398,0.286113007027793,0.00286113007027793,1.20737824884921
North Dakota,ND,2008,657569,35030.4,53272.584322,0.451,74.2,68995.85995621323,9.530557346735186,-0.22045925,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,1.07217192789866,0.284171027542656,0.00284171027542656,1.19816791145418
North Dakota,ND,2009,664968,35971.3,54094.783508,0.45,73.1,68995.85995621323,9.637795665160315,0.14963807,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,1.08159953041276,0.283959276637349,0.00283959276637349,1.20387558307819
North Dakota,ND,2010,675097,38697.4,57321.244206,0.433,73.0,68995.85995621323,9.784601575057346,-0.010279079,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,ND,0.86649927651574,0.283718819715671,0.00283718819715671,1.05079611142598
North Dakota,ND,2011,687257,43300.4,63004.669287,0.4448,72.9,68995.85995621323,9.96084403377468,,,,,,,,,,,,,,,,,,,0,0,0,,ND,0.858756673116925,0.286177259862076,0.00286177259862076,1.02563928324064
North Dakota,ND,2012,705347,53326.8,75603.639060,0.4597,72.8,68995.85995621323,10.223033678363219,,,,,,,,,,,,,,,,,,,0,0,0,,ND,1.00162627939562,0.283068181235055,0.00283068181235055,1.11787319132088
North Dakota,ND,2013,727655,54690.9,75160.481272,0.455,71.9,68995.85995621323,10.54635742581933,,,,,,,,,,,,,,,,,,,0,0,0,,ND,1.01248081666451,0.282007313682872,0.00282007313682872,1.14205381606678
North Dakota,ND,2014,744628,60193.0,80836.337070,0.4664,71.8,68995.85995621323,10.792357693237863,,,,,,,,,,,,,,,,,,,0,0,0,,ND,0.989756781993629,0.286056071087032,0.00286056071087032,1.20715396892827
North Dakota,ND,2015,762814,58694.5,76944.707360,0.4664,70.7,68995.85995621323,11.055938725658377,,,,,,,,,,,,,,,,,,,0,0,0,,ND,0.98646253007798,0.284121486123964,0.00284121486123964,1.20715396892827
North Dakota,ND,2016,764781,54756.0,71596.966975,0.4533,70.7,68995.85995621323,11.084447682590698,,,,,,,,,,,,,,,,,,,0,0,0,,ND,0.908789778006904,0.283795187919643,0.00283795187919643,1.00441791215183
North Dakota,ND,2017,766807,56530.2,73721.549229,0.4546,70.6,68995.85995621323,11.113811763294754,,0.37448269,0.39655372,0.62643851,0.65165202,0.98010682,0.83210397,0.9044287,0.7721037,0.4294619,0.2129954,0.5809523,0.1463059,0.0713531,0.1396124,0.2548571,0.1564132,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,ND,0.770815003578252,0.284133062103405,0.00284133062103405,0.775106961578879
North Dakota,ND,2018,771499,58516.4,75847.667981,0.4427,70.0,68995.85995621323,11.181815843582726,,,,,,,,,,,,,,,,,,,0,0,0,,ND,0.584153023205941,0.281506745651682,0.00281506745651682,0.819830934508432
