state,year,state_abbr,E1_real_gdp_millions_chained_2017_dollars,source_table,line_code,E2_pcpi_nominal_usd,E3_avg_unemployment,st,D_democracy_mcmc,D_democracy_mcmc_sd,D_democracy_mcmc_se,D_democracy_additive,S_HAWES_COMPTON_socap_ma,S_CEV_formal_volunteering,S_CEV_organizational_membership,S_CEV_charitable_giving,S_CEV_informal_helping,S_CEV_talking_with_friends_and_family,S_CEV_talking_with_neighbors,S_CEV_learning_about_issues,S_CEV_discussing_issues_with_friends_and_family,S_CEV_discussing_issues_with_neighbors,S_CEV_posting_views_online,S_CEV_voting_in_local_elections,S_CEV_contacting_public_officials,S_CEV_donating_to_a_political_cause,S_CEV_attending_public_meetings,S_CEV_taking_action_with_neighbors,S_CEV_buycotting_or_boycotting,S_CEV_employer_promotes_volunteering,S_source_hawes_compton,S_source_cev,S_observed_any,S_series_note,E4_gini_index,source_variable,source_survey
Kentucky,2004,KY,175344.6,SAGDP9N,1,28030,5.5,KY,-0.193487924358106,0.283844387044404,0.00283844387044404,-1.19018669892047,-1.0158132,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Kentucky,2005,KY,182017.9,SAGDP9N,1,29104,5.875,KY,-0.191966589247061,0.283832771041402,0.00283832771041402,-1.16850278398597,-1.4173043,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Kentucky,2006,KY,186332.6,SAGDP9N,1,30476,5.725,KY,-0.0109413889470316,0.283825620186316,0.00283825620186316,-0.98492818437077,-1.3604358,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.46,B19083_001E,ACS1
Kentucky,2007,KY,185790.0,SAGDP9N,1,31529,5.3667,KY,-0.0192582182933218,0.286471530128079,0.00286471530128079,-1.00624021273393,-1.2685738,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.465,B19083_001E,ACS1
Kentucky,2008,KY,186515.9,SAGDP9N,1,32830,6.525,KY,-0.199761483583374,0.283629108840882,0.00283629108840882,-1.08760167786552,-0.65975577,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.467,B19083_001E,ACS1
Kentucky,2009,KY,178112.8,SAGDP9N,1,32198,10.7667,KY,-0.185769938149252,0.279484066747099,0.00279484066747099,-1.0685221901673,-0.95963496,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.464,B19083_001E,ACS1
Kentucky,2010,KY,186720.6,SAGDP9N,1,33187,10.2667,KY,0.0373888673757106,0.282566802471485,0.00282566802471485,-0.976445445936128,-0.7940184,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.466,B19083_001E,ACS1
Kentucky,2011,KY,188389.8,SAGDP9N,1,34607,9.375,KY,0.0456368483143966,0.28577820447704,0.0028577820447704,-0.971691671967783,,,,,,,,,,,,,,,,,,,0,0,0,,0.4709,B19083_001E,ACS1
Kentucky,2012,KY,192060.1,SAGDP9N,1,35630,8.2,KY,0.0283062073518094,0.282402836385507,0.00282402836385507,-0.846263794439776,,,,,,,,,,,,,,,,,,,0,0,0,,0.4667,B19083_001E,ACS1
Kentucky,2013,KY,196698.0,SAGDP9N,1,35758,7.9167,KY,0.0263872573137817,0.287927360674656,0.00287927360674656,-0.826144913812169,,,,,,,,,,,,,,,,,,,0,0,0,,0.4721,B19083_001E,ACS1
Kentucky,2014,KY,196795.8,SAGDP9N,1,37225,6.4167,KY,-0.413255947224408,0.285554681980624,0.00285554681980624,-1.11618237319877,,,,,,,,,,,,,,,,,,,0,0,0,,0.4704,B19083_001E,ACS1
Kentucky,2015,KY,199487.1,SAGDP9N,1,38766,5.2333,KY,-0.414651119780494,0.284251738183641,0.00284251738183641,-1.11618237319877,,,,,,,,,,,,,,,,,,,0,0,0,,0.4781,B19083_001E,ACS1
Kentucky,2016,KY,201007.2,SAGDP9N,1,39319,5.0333,KY,-0.427338493113181,0.282556335512242,0.00282556335512242,-0.483599881573201,,,,,,,,,,,,,,,,,,,0,0,0,,0.4813,B19083_001E,ACS1
Kentucky,2017,KY,203564.0,SAGDP9N,1,40403,4.775,KY,-0.556866489268942,0.283811132254817,0.00283811132254817,-0.712910832146156,,0.28124294,0.25792049,0.50948549,0.51236584,0.9755437,0.74912813,0.8635527,0.6990833,0.3287755,0.2174517,0.5959595,0.113596,0.0558025,0.0921599,0.1589614,0.1194561,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4784,B19083_001E,ACS1
Kentucky,2018,KY,205940.1,SAGDP9N,1,41658,4.2,KY,-0.349485494142103,0.286230600117365,0.00286230600117365,-0.339207108829269,,,,,,,,,,,,,,,,,,,0,0,0,,0.4787,B19083_001E,ACS1
Kentucky,2019,KY,211783.1,SAGDP9N,1,43466,4.0917,KY,-0.353529831489795,0.288553660381697,0.00288553660381697,-0.26277012530495,,0.2621657,0.22292474,0.45005949,0.53035611,0.94973971,0.7309359,0.76408786,0.5965841,0.30118871,0.19108117,0.53811223,0.09871976,0.06369135,0.07358862,0.17681849,0.11895585,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4764,B19083_001E,ACS1
Kentucky,2020,KY,206049.6,SAGDP9N,1,47052,6.4667,KY,-1.0672584875809,0.283986298023322,0.00283986298023322,-0.382596939369422,,,,,,,,,,,,,,,,,,,0,0,0,,,,
Kentucky,2021,KY,215133.2,SAGDP9N,1,51769,4.4667,KY,-1.05224176381396,0.285010939074647,0.00285010939074647,-0.153285988796467,,0.22617792,0.20149304,0.44737321,0.51098844,0.96578694,0.70979831,0.83847457,0.70785151,0.30398207,0.21265617,0.66053682,0.08975766,0.0554423,0.05942973,0.12661171,0.15923537,0.37127954,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4757,B19083_001E,ACS1
Kentucky,2022,KY,219755.6,SAGDP9N,1,52615,4.025,KY,-1.16529009830565,0.285269572981801,0.00285269572981801,-0.316227171910312,,,,,,,,,,,,,,,,,,,0,0,0,,0.4845,B19083_001E,ACS1
Kentucky,2023,KY,224418.0,SAGDP9N,1,55063,4.1583,KY,-1.16695193336391,0.287368239113456,0.00287368239113456,-0.316227171910312,,0.2747921,0.2286845,0.4785626,0.5129475,0.9898289,0.6865567,0.7770633,0.6514941,0.3023778,0.2063319,0.5538096,0.093898,0.0673744,0.060027,0.1597311,0.1506155,0.4253424,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4759,B19083_001E,ACS1
Louisiana,2000,LA,206556.1,SAGDP9N,1,23907,5.15,LA,-0.605841396030815,0.282989921010632,0.00282989921010632,-1.08598581193175,-0.2483714,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Louisiana,2001,LA,210534.7,SAGDP9N,1,25630,5.6,LA,-0.609797295434776,0.28430567224303,0.0028430567224303,-1.04319645809096,-0.48532888,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Louisiana,2002,LA,214856.1,SAGDP9N,1,26281,5.9917,LA,-0.405778327872464,0.283641205943504,0.00283641205943504,-0.848937242718238,-0.47869965,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Louisiana,2003,LA,223576.0,SAGDP9N,1,26987,6.2833,LA,-0.394842708248931,0.279522656571422,0.00279522656571422,-0.811738866922184,-0.8854956,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Louisiana,2004,LA,234620.8,SAGDP9N,1,27983,5.7,LA,-0.438230721050903,0.283137072764215,0.00283137072764215,-0.837805664908972,-0.9999232,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Louisiana,2005,LA,249560.9,SAGDP9N,1,29970,7.0583,LA,-0.453981065777,0.283782182140123,0.00283782182140123,-0.930447509030123,-1.2141705,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Louisiana,2006,LA,247139.7,SAGDP9N,1,33627,4.1333,LA,-0.597571171985528,0.284708694732285,0.00284708694732285,-1.03095015230554,-1.3289975,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.475,B19083_001E,ACS1
Louisiana,2007,LA,234216.4,SAGDP9N,1,36208,4.0917,LA,-0.580822857689938,0.285897744405892,0.00285897744405892,-0.997197438190007,-1.1881876,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.478,B19083_001E,ACS1
Louisiana,2008,LA,237061.6,SAGDP9N,1,38328,4.6667,LA,-0.278871365769257,0.284240721190958,0.00284240721190958,-0.843737309116182,-1.1625222,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.477,B19083_001E,ACS1
Louisiana,2009,LA,241868.8,SAGDP9N,1,36803,6.7917,LA,-0.265598259824295,0.279931831783786,0.00279931831783786,-0.809822240707435,-0.8788332,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.473,B19083_001E,ACS1
Louisiana,2010,LA,253466.9,SAGDP9N,1,38067,7.5167,LA,-0.522491749369495,0.281177167449457,0.00281177167449457,-0.72799964616389,-0.88016266,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.475,B19083_001E,ACS1
Louisiana,2011,LA,241235.9,SAGDP9N,1,38966,7.4333,LA,-0.517768850512415,0.285038791867871,0.00285038791867871,-0.718679485952666,,,,,,,,,,,,,,,,,,,0,0,0,,0.4836,B19083_001E,ACS1
Louisiana,2012,LA,242416.8,SAGDP9N,1,40662,6.7667,LA,-0.632780863210345,0.285017493962391,0.00285017493962391,-0.667655373266359,,,,,,,,,,,,,,,,,,,0,0,0,,0.4859,B19083_001E,ACS1
Louisiana,2013,LA,236482.3,SAGDP9N,1,40996,6.4167,LA,-0.62265037413105,0.281487062107457,0.00281487062107457,-0.573000619384723,,,,,,,,,,,,,,,,,,,0,0,0,,0.4914,B19083_001E,ACS1
Louisiana,2014,LA,243042.9,SAGDP9N,1,42533,6.25,LA,-0.51425323332145,0.286890096680185,0.00286890096680185,-0.376011346324304,,,,,,,,,,,,,,,,,,,0,0,0,,0.4902,B19083_001E,ACS1
Louisiana,2015,LA,239584.1,SAGDP9N,1,42484,6.2917,LA,-0.5170152149382,0.281890483886127,0.00281890483886127,-0.376011346324304,,,,,,,,,,,,,,,,,,,0,0,0,,0.4909,B19083_001E,ACS1
Louisiana,2016,LA,235554.2,SAGDP9N,1,42132,6.0667,LA,-0.531365945830793,0.285252390056361,0.00285252390056361,-0.0471919953527363,,,,,,,,,,,,,,,,,,,0,0,0,,0.499,B19083_001E,ACS1
Louisiana,2017,LA,239830.7,SAGDP9N,1,43486,5.1083,LA,-0.398838853399036,0.285259915468308,0.00285259915468308,0.182118955220218,,0.25780475,0.21899219,0.45340704,0.50384227,0.97010959,0.72690595,0.8263981,0.6461491,0.3215135,0.1843754,0.5952672,0.0970793,0.0523127,0.0773329,0.1858504,0.0958368,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4935,B19083_001E,ACS1
Louisiana,2018,LA,245220.3,SAGDP9N,1,45465,4.825,LA,-0.497170106523106,0.284871014421432,0.00284871014421432,-0.123686856159448,,,,,,,,,,,,,,,,,,,0,0,0,,0.4936,B19083_001E,ACS1
Louisiana,2019,LA,246674.4,SAGDP9N,1,47015,4.625,LA,-0.484910460985581,0.282798286401085,0.00282798286401085,0.029187110889189,,0.27778419,0.24092167,0.49955036,0.52502026,0.97208594,0.71696723,0.79991897,0.62679644,0.29149428,0.15531746,0.64611242,0.10332548,0.08078874,0.081548,0.19953995,0.08785965,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4978,B19083_001E,ACS1
Louisiana,2020,LA,228951.3,SAGDP9N,1,50133,8.6917,LA,-0.505292694997775,0.285573347363845,0.00285573347363845,0.184733927973139,,,,,,,,,,,,,,,,,,,0,0,0,,,,
Louisiana,2021,LA,237839.2,SAGDP9N,1,54948,5.6,LA,-0.507627527554933,0.287002755261526,0.00287002755261526,0.184733927973139,,0.2190358,0.19594653,0.4176888,0.53415553,0.95862123,0.70433125,0.79209678,0.63409895,0.32135967,0.14942434,0.59543199,0.09129617,0.06583593,0.05664447,0.20139504,0.12622781,0.30463685,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4988,B19083_001E,ACS1
Louisiana,2022,LA,236854.1,SAGDP9N,1,55661,3.6333,LA,-0.404153903555553,0.285204350736201,0.00285204350736201,0.398552497812297,,,,,,,,,,,,,,,,,,,0,0,0,,0.4915,B19083_001E,ACS1
Louisiana,2023,LA,248615.5,SAGDP9N,1,58661,3.6417,LA,-0.463793060575336,0.286960496187199,0.00286960496187199,0.169241547239342,,0.2354244,0.1809529,0.42808,0.5151769,0.9362135,0.6408689,0.7015591,0.5848886,0.2907194,0.1591138,0.5968817,0.083493,0.0770982,0.0571435,0.220996,0.1124524,0.3641158,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4967,B19083_001E,ACS1
Maine,2000,ME,52958.5,SAGDP9N,1,27478,3.3333,ME,1.16295185909286,0.281923158140218,0.00281923158140218,1.27443158375699,0.62355804,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maine,2001,ME,54066.2,SAGDP9N,1,28821,3.75,ME,1.16275726353249,0.284013187431,0.00284013187431,1.27917072945457,0.85607743,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maine,2002,ME,55406.5,SAGDP9N,1,29546,4.4583,ME,1.49624264506806,0.286349991070821,0.00286349991070821,1.48237573502566,0.6315155,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maine,2003,ME,56882.4,SAGDP9N,1,30740,5.15,ME,1.49442001640466,0.287473622710571,0.00287473622710571,1.48831661888472,0.5502542,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maine,2004,ME,58934.8,SAGDP9N,1,32096,4.6583,ME,1.15729654133746,0.285415419704926,0.00285415419704926,1.30230617595295,0.9459431,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maine,2005,ME,59589.7,SAGDP9N,1,32684,4.8917,ME,1.15741617686545,0.283629792909559,0.00283629792909559,1.31717557314656,1.3406622,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maine,2006,ME,59986.0,SAGDP9N,1,34168,4.7167,ME,1.28251136739714,0.288309455163279,0.00288309455163279,1.22658010871716,1.5452769,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.428,B19083_001E,ACS1
Maine,2007,ME,60032.6,SAGDP9N,1,35402,4.6917,ME,1.27911045789299,0.281811901807513,0.00281811901807513,1.24019882943463,1.6071684,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.44,B19083_001E,ACS1
Maine,2008,ME,59845.1,SAGDP9N,1,36960,5.4,ME,1.46973631913366,0.285134596179859,0.00285134596179859,1.32389711553238,1.7921981,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.436,B19083_001E,ACS1
Maine,2009,ME,58771.8,SAGDP9N,1,37107,8.3917,ME,1.4740451155655,0.28370230933677,0.0028370230933677,1.31563648147808,2.2253163,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.432,B19083_001E,ACS1
Maine,2010,ME,59958.5,SAGDP9N,1,38018,8.4167,ME,1.52337346155834,0.284412710392622,0.00284412710392622,1.31228206827414,2.3042493,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.437,B19083_001E,ACS1
Maine,2011,ME,59429.7,SAGDP9N,1,39502,7.725,ME,1.52016417534316,0.288867453099486,0.00288867453099486,1.22944907416496,,,,,,,,,,,,,,,,,,,0,0,0,,0.4509,B19083_001E,ACS1
Maine,2012,ME,59181.7,SAGDP9N,1,39992,7.1917,ME,1.3228230412123,0.281838646430354,0.00281838646430354,1.22219712067589,,,,,,,,,,,,,,,,,,,0,0,0,,0.445,B19083_001E,ACS1
Maine,2013,ME,59013.9,SAGDP9N,1,39950,6.6833,ME,1.29778969139677,0.287840733177008,0.00287840733177008,1.23254405814617,,,,,,,,,,,,,,,,,,,0,0,0,,0.4532,B19083_001E,ACS1
Maine,2014,ME,59589.8,SAGDP9N,1,41137,5.5583,ME,1.34937845691636,0.285986476091404,0.00285986476091404,1.49891740588975,,,,,,,,,,,,,,,,,,,0,0,0,,0.4593,B19083_001E,ACS1
Maine,2015,ME,60563.0,SAGDP9N,1,42939,4.3833,ME,1.34434997100503,0.283602259456343,0.00283602259456343,1.49891740588975,,,,,,,,,,,,,,,,,,,0,0,0,,0.4523,B19083_001E,ACS1
Maine,2016,ME,62037.1,SAGDP9N,1,44234,3.775,ME,1.4332996086439,0.288574584175668,0.00288574584175668,1.54892042709717,,,,,,,,,,,,,,,,,,,0,0,0,,0.4519,B19083_001E,ACS1
Maine,2017,ME,63000.6,SAGDP9N,1,45905,3.3583,ME,1.30107480951902,0.287907335145101,0.00287907335145101,1.31960947652422,,0.38689002,0.34233387,0.5563046,0.56774533,0.99292028,0.79336898,0.9431545,0.8385802,0.4127558,0.2456646,0.6300678,0.2220638,0.1280125,0.1911995,0.2717165,0.1931795,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4526,B19083_001E,ACS1
Maine,2018,ME,64806.3,SAGDP9N,1,47729,3.175,ME,1.33182183029869,0.28712642522442,0.0028712642522442,1.37725876957571,,,,,,,,,,,,,,,,,,,0,0,0,,0.4516,B19083_001E,ACS1
Maine,2019,ME,66758.4,SAGDP9N,1,49983,2.9083,ME,1.33959881566482,0.285600190304552,0.00285600190304552,1.60656972014866,,0.35695628,0.32972695,0.54248543,0.62138578,0.98411877,0.75233417,0.86568196,0.76245429,0.34873133,0.24841195,0.60598503,0.16201278,0.09201213,0.18442511,0.24493433,0.18466622,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.449,B19083_001E,ACS1
Maine,2020,ME,67410.9,SAGDP9N,1,54295,5.1167,ME,0.967721852580749,0.288249733772476,0.00288249733772476,1.91420458294192,,,,,,,,,,,,,,,,,,,0,0,0,,,,
Maine,2021,ME,71142.4,SAGDP9N,1,59168,4.6667,ME,0.964356186196894,0.28216216478186,0.0028216216478186,1.91420458294192,,0.34884062,0.38698686,0.53022464,0.65039238,0.9759434,0.76430847,0.89390777,0.78831917,0.3846516,0.2122764,0.61467448,0.17361045,0.10409593,0.19066729,0.23279294,0.25142793,0.39797294,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4663,B19083_001E,ACS1
Maine,2022,ME,73036.2,SAGDP9N,1,61620,2.85,ME,1.20495059525463,0.285399175798911,0.00285399175798911,2.40643898801865,,,,,,,,,,,,,,,,,,,0,0,0,,0.4601,B19083_001E,ACS1
Maine,2023,ME,75195.4,SAGDP9N,1,64922,2.8333,ME,1.21559990109513,0.283002482294282,0.00283002482294282,2.46376672566189,,0.3489662,0.3115403,0.5068201,0.6202756,0.9775603,0.7303666,0.8621936,0.7013593,0.3331522,0.1745242,0.5578518,0.1333032,0.0480925,0.1735775,0.278691,0.2675441,0.4502601,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4509,B19083_001E,ACS1
Maryland,2000,MD,269301.2,SAGDP9N,1,35480,3.5167,MD,0.384222973879262,0.286663780236327,0.00286663780236327,0.304047466561032,0.23695242,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maryland,2001,MD,281053.6,SAGDP9N,1,37012,4.2083,MD,0.385318064971819,0.281975851391961,0.00281975851391961,0.311376124243925,-0.038138207,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maryland,2002,MD,290400.3,SAGDP9N,1,37995,4.775,MD,0.284504257073882,0.284771846081338,0.00284771846081338,0.254794947884433,-0.09445297,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maryland,2003,MD,297690.6,SAGDP9N,1,39295,4.8,MD,0.287844315029707,0.283222779089996,0.00283222779089996,0.253590788683821,0.017455213,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maryland,2004,MD,311504.8,SAGDP9N,1,41515,4.6167,MD,0.0112441731330065,0.284296874395274,0.00284296874395274,0.0378298617120504,0.1912562,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maryland,2005,MD,325644.5,SAGDP9N,1,43311,4.475,MD,0.00588985087005871,0.28368861591289,0.0028368861591289,0.0252555624941,0.37171474,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Maryland,2006,MD,329874.0,SAGDP9N,1,45293,4.175,MD,0.082221963647901,0.284076377575309,0.00284076377575309,0.0184055921079061,0.22385907,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.433,B19083_001E,ACS1
Maryland,2007,MD,331763.5,SAGDP9N,1,47033,3.7333,MD,0.116402091873027,0.288479447610053,0.00288479447610053,0.153056389187599,0.25022498,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.442,B19083_001E,ACS1
Maryland,2008,MD,338165.4,SAGDP9N,1,49026,4.525,MD,0.102273361518003,0.282284557585472,0.00282284557585472,0.173757730121134,0.24013533,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.438,B19083_001E,ACS1
Maryland,2009,MD,336285.8,SAGDP9N,1,48448,7.55,MD,0.100430469594535,0.28639591388709,0.0028639591388709,0.180802196360564,0.4278672,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.448,B19083_001E,ACS1
Maryland,2010,MD,352622.9,SAGDP9N,1,49616,7.825,MD,0.518332480479286,0.286726001606712,0.00286726001606712,0.569045904369442,0.43769956,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.443,B19083_001E,ACS1
Maryland,2011,MD,360155.9,SAGDP9N,1,51797,7.3167,MD,0.513066268340454,0.283120563185947,0.00283120563185947,0.560451173402461,,,,,,,,,,,,,,,,,,,0,0,0,,0.4466,B19083_001E,ACS1
Maryland,2012,MD,361561.8,SAGDP9N,1,52481,6.8667,MD,0.225250004609561,0.282347504342966,0.00282347504342966,0.681195094334158,,,,,,,,,,,,,,,,,,,0,0,0,,0.4473,B19083_001E,ACS1
Maryland,2013,MD,364633.2,SAGDP9N,1,51871,6.5167,MD,0.259895359596622,0.282429766256531,0.00282429766256531,0.912773223920813,,,,,,,,,,,,,,,,,,,0,0,0,,0.4555,B19083_001E,ACS1
Maryland,2014,MD,370343.9,SAGDP9N,1,53075,5.7333,MD,0.223825188729879,0.290593230023099,0.00290593230023099,0.955534092626256,,,,,,,,,,,,,,,,,,,0,0,0,,0.4491,B19083_001E,ACS1
Maryland,2015,MD,378745.9,SAGDP9N,1,55032,4.9917,MD,0.223533203313083,0.284073797671413,0.00284073797671413,0.955534092626256,,,,,,,,,,,,,,,,,,,0,0,0,,0.4524,B19083_001E,ACS1
Maryland,2016,MD,391950.9,SAGDP9N,1,56606,4.2917,MD,0.12582029100724,0.279182698257947,0.00279182698257947,1.07575086780617,,,,,,,,,,,,,,,,,,,0,0,0,,0.4499,B19083_001E,ACS1
Maryland,2017,MD,399714.5,SAGDP9N,1,58245,4,MD,0.121239729370515,0.285895734891533,0.00285895734891533,1.07575086780617,,0.36292874,0.32814127,0.58321813,0.52023232,0.96854261,0.75386306,0.8869296,0.7986631,0.3589434,0.2560599,0.6001404,0.1425481,0.12156,0.1227329,0.2452266,0.2093233,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.453,B19083_001E,ACS1
Maryland,2018,MD,402480.9,SAGDP9N,1,59915,3.8167,MD,-0.444974581619481,0.282492056793777,0.00282492056793777,0.838485269537757,,,,,,,,,,,,,,,,,,,0,0,0,,0.4543,B19083_001E,ACS1
Maryland,2019,MD,402506.2,SAGDP9N,1,61723,3.375,MD,-0.315823760859041,0.284261168090829,0.00284261168090829,1.4499811377323,,0.34009924,0.31575205,0.59318532,0.56696801,0.97900681,0.75445201,0.87845992,0.79307426,0.34715609,0.19302727,0.61194644,0.11348295,0.07249035,0.14057282,0.28672013,0.1943536,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4558,B19083_001E,ACS1
Maryland,2020,MD,388782.8,SAGDP9N,1,64840,6.4667,MD,-0.389158755786935,0.284140377200149,0.00284140377200149,1.70831999576724,,,,,,,,,,,,,,,,,,,0,0,0,,,,
Maryland,2021,MD,406953.1,SAGDP9N,1,69032,5.225,MD,-0.390549446059672,0.28050771561171,0.0028050771561171,1.70831999576724,,0.23654208,0.25228275,0.47359515,0.4933578,0.93757815,0.69692118,0.81918779,0.74828229,0.33132651,0.21775243,0.53360113,0.11266653,0.10961716,0.07481676,0.19297783,0.21244761,0.47433025,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4631,B19083_001E,ACS1
